URL;NAME;ADDRESS;CITY;RATINGS;AVG RATINGS;CATEGORY;TIPS;OPENING
https://www.tripadvisor.it/Attraction_Review-g187874-d12341678-Reviews-La_Maison_d_Art-Bari_Province_of_Bari_Puglia.html;La Maison d'Art;Piazza Umberto I, 17;70121, Bari, ;5;5;Shopping, Negozi di specialità e articoli da regalo; La Maison d'Art Bari è il luogo per eccellenza a Bari dove acquistare artigianato tipico prodotto interamente a mano a prezzi veramente competitivi. Un gruppo di artigiani specializzati nella produzione di ceramiche, in particolare il souvenir perAltro Durata consigliata: Meno di 1 ora ;-
https://www.tripadvisor.it/Attraction_Review-g187874-d11978239-Reviews-Mercato_Coperto_Santa_Scolastica-Bari_Province_of_Bari_Puglia.html;Mercato Coperto Santa Scolastica;Viale Papa Giovanni XXIII;70124, Bari, ;7;4.5;Shopping, Mercatini e mercati delle pulci; Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d3631045-Reviews-Antica_Salumeria_Del_Gusto-Bari_Province_of_Bari_Puglia.html;Antica Salumeria Del Gusto;Piazza Nicola Balenzano 12/A;70121, Bari, ;9;4.5;Shopping, Negozi di specialità e articoli da regalo;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d7912659-Reviews-Magicaterra-Bari_Province_of_Bari_Puglia.html;Magicaterra;Via Boemondo 14;70122, Bari, ;8;4.5;Shopping, Negozi di specialità e articoli da regalo;Durata consigliata: Meno di 1 ora;Orario di oggi: 10:00 - 20:00 
https://www.tripadvisor.it/Attraction_Review-g187874-d10053158-Reviews-Dibag_Professional-Bari_Province_of_Bari_Puglia.html;Dibag Professional;Via Nicola de Gemmis 36;70124, Bari, ;5;5;Shopping, Negozi di specialità e articoli da regalo; Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d14984158-Reviews-KHAREBA_WINERY-Bari_Province_of_Bari_Puglia.html;KHAREBA WINERY;Strada del Carmine, 40;70121, Bari, ;5;4.5;Shopping, Negozi di specialità e articoli da regalo; Khareba Winery, è un'importante azienda per la produzione e l'esportazione di vino georgiano riconosciuto a livello internazionale e pluripremiato, ha aperto il suo primo brand shop in Europa, in particolare in Italia, nel cuore della Città di BariAltro Aperto ora Orario di oggi: 10:00 - 19:00 Vedi tutti gli orari Durata consigliata: Meno di 1 ora;- 
https://www.tripadvisor.it/Attraction_Review-g187874-d8482062-Reviews-BariCityTours-Bari_Province_of_Bari_Puglia.html;BariCityTours;70125, Bari, ;70125, Bari, ;13;3.5;Tour, Shopping, Altro; Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4218311-Reviews-Tania_Calzature-Bari_Province_of_Bari_Puglia.html;Tania Calzature;Via Alessandro Manzoni 107;70122, Bari, ;4;5;Shopping, Negozi di specialità e articoli da regalo;-;Orario di oggi: 09:00 - 13:00, 16:30 - 20:30 
https://www.tripadvisor.it/Attraction_Review-g187874-d11488941-Reviews-Centro_Commerciale_La_Mongolfiera-Bari_Province_of_Bari_Puglia.html;Centro Commerciale La Mongolfiera;Strada Santa Caterina 19;70124, Bari, ;14;3.5;Shopping, Centri commerciali;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d13451675-Reviews-Barimax_Shopping_Village-Bari_Province_of_Bari_Puglia.html;Barimax Shopping Village;Viale Francesco de Blasio;70123, Bari, ;5;4;Shopping, Centri commerciali;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d9883333-Reviews-Opera_Prima_Concept_Store-Bari_Province_of_Bari_Puglia.html;Opera Prima Concept Store;Via Matteo Renato Imbriani 7;70121, Bari, ;2;5;Shopping, Negozi di specialità e articoli da regalo; Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d10715603-Reviews-Terre_E_Fuoco-Bari_Province_of_Bari_Puglia.html;Terre E Fuoco;Strada del Carmine 43/44;70122, Bari, ;2;4.5;Shopping, Negozi di specialità e articoli da regalo;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12688194-Reviews-Made_in_Puglia_Pensieri_Artigiani-Bari_Province_of_Bari_Puglia.html;Made in Puglia - Pensieri Artigiani;Piazza Odegitria 2;70122, Bari, ;1;5;Shopping, Negozi di specialità e articoli da regalo;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d15191007-Reviews-Lego_Store-Bari_Province_of_Bari_Puglia.html;Lego Store;Via Argiro 51;70121, Bari, ;3;3.5;Shopping, Negozi di specialità e articoli da regalo;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4506839-Reviews-Baripoint-Bari_Province_of_Bari_Puglia.html;Baripoint;Via Giuseppe Capruzzi Liberta' 5;70126, Bari, ;1;5;Shopping, Negozi di specialità e articoli da regalo; - Bari Point è il negozio ufficiale dell' As Bari dove potrai acquistare i prodotti utilizzati dalla vostra squadra del cuore- Biglietteria eventi LISTICKET - Biglietteria eventi TICKETONE- Biglietti per gli incontri casalinghi del Bari CalcioAltro Durata consigliata: Meno di 1 ora ;-
https://www.tripadvisor.it/Attraction_Review-g187874-d13451680-Reviews-Centro_Commerciale_Mongolfiera_Bari_Pasteur-Bari_Province_of_Bari_Puglia.html;Centro Commerciale Mongolfiera Bari Pasteur;Viale Louis Pasteur 6;70124, Bari, ;1;1;Shopping, Centri commerciali;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d15181219-Reviews-Piacere_DiVino-Bari_Province_of_Bari_Puglia.html;Piacere DiVino;Via Quintino Sella 166;70122, Bari, ;0;-;Vita notturna, Shopping, Cibo e bevande, Altro; Enoteca caratteristica sita in Bari zona centrale, specializzata nella promozione del territorio, con vini regionali pugliesi sia sfusi che in bottiglia delle migliori cantine locali. Troverete inoltre i prodotti tipici della Puglia (OrecchietteAltro ;-
https://www.tripadvisor.it/Attraction_Review-g187874-d13451301-Reviews-Gran_Shopping_Mongolfiera-Bari_Province_of_Bari_Puglia.html;Gran Shopping Mongolfiera;Via A. Olivetti;70056, Bari, ;0;-;Shopping, Centri commerciali;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4994801-Reviews-Rossi_Home_Collection-Bari_Province_of_Bari_Puglia.html;Rossi Home Collection;Via Conte Girolamo Giusso 3;70125, Bari, ;0;-;Shopping, Negozi di specialità e articoli da regalo; Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d2536703-Reviews-Emotions_and_Jewelry-Bari_Province_of_Bari_Puglia.html;Emozioni e Gioielli;Via Giuseppe Pavoncelli 75 / c;70125, Bari, ;0;-;Shopping, Negozi di specialità e articoli da regalo;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d6702785-Reviews-Che_Gusto_C_e-Bari_Province_of_Bari_Puglia.html;Che Gusto C'è;Via De Rossi 153;70122, Bari, ;114;4.5;Vita notturna, Bar e club;Durata consigliata: Meno di 1 ora;Aperto oggi: 12:00 - 22:00
https://www.tripadvisor.it/Attraction_Review-g2533537-d15038543-Reviews-Il_Calice_Corvino-Palese_Bari_Province_of_Bari_Puglia.html;Il Calice Corvino;Corso Vittorio Emanuele 138;70128 Palese, Bari, ;23;5;Vita notturna, Cibo e bevande, Enoteche;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d7102138-Reviews-Bar_Piazza_Grande-Bari_Province_of_Bari_Puglia.html;Bar Piazza Grande;Piazza Luigi di Savoia Duca Degli Abruzzi 28;70123, Bari, ;22;5;Vita notturna, Bar e club;PiazzaGrande wine bar è un luogo accogliente dove assaporare un buon caffè con musica d'ambiente e non solo. Dotato di rete WI-FI gratuito. Facilmente accessibile a piedi o con i mezzi pubblici. Il nostro bar è situato nei pressi della stazione diAltro;-
https://www.tripadvisor.it/Attraction_Review-g2533537-d5926529-Reviews-Bar_Pasticceria_Mary-Palese_Bari_Province_of_Bari_Puglia.html;Bar, Pasticceria Mary;Corso Vittorio Emanuele 108 A;70128 Palese, Bari, ;20;4.5;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4185820-Reviews-Vinagusta-Bari_Province_of_Bari_Puglia.html;Vinagusta';Via De' Rossi 11;70122, Bari, ;14;5;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4126612-Reviews-Barbatrucco_Cafe-Bari_Province_of_Bari_Puglia.html;Barbatrucco Cafe;Via Luigi Ranieri 2/4;70124, Bari, ;15;4.5;Vita notturna, Bar e club;-;Aperto oggi: 07:00 - 00:00
https://www.tripadvisor.it/Attraction_Review-g2533537-d5923090-Reviews-Dolcecaffe-Palese_Bari_Province_of_Bari_Puglia.html;Dolcecaffè;Via Armando Diaz 32;70128 Palese, Bari, ;23;4.5;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d6899573-Reviews-Demode_Club-Bari_Province_of_Bari_Puglia.html;Demode Club;Viale Dei Cedri 14;70026, Bari, ;33;4;Vita notturna, Bar e club;-;Aperto oggi: 23:00 - 03:00
https://www.tripadvisor.it/Attraction_Review-g187874-d9564476-Reviews-Noise-Bari_Province_of_Bari_Puglia.html;Noise;Viale Salandra 8/A;70124, Bari, ;7;4.5;Vita notturna, Bar e club;-;Aperto oggi: 20:00 - 02:30
https://www.tripadvisor.it/Attraction_Review-g187874-d8318696-Reviews-Cornetteria_F_lli_Fittipaldi-Bari_Province_of_Bari_Puglia.html;Cornetteria F.lli Fittipaldi;Via Giuseppe Capruzzi, 13/B;70126, Bari, ;36;4.5;Vita notturna, Bar e club;Durata consigliata: 1-2 ore;Aperto oggi: 07:30 - 12:30, 19:30 - 00:03
https://www.tripadvisor.it/Attraction_Review-g187874-d5926545-Reviews-Bar_Principe_di_Piemonte-Bari_Province_of_Bari_Puglia.html;Bar Principe di Piemonte;Via Principi di Piemonte n.8;70126, Bari, ;10;4;Vita notturna, Bar e club;Modesto bar dall'ambiente accogliente e famigliare dove ci si può rilassare con un ottimo cappuccino godendosi la splendida vista del mare.;-
https://www.tripadvisor.it/Attraction_Review-g187874-d6716259-Reviews-Checkpoint_Charlie-Bari_Province_of_Bari_Puglia.html-BackUrl;Checkpoint Charlie;Via Giuseppe Bozzi n. 42;70121, Bari, ;5;4;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d5926541-Reviews-M_Ago_Gio-Bari_Province_of_Bari_Puglia.html;M.Ago.Giò;Via Dante 6;70126, Bari, ;2;4.5;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12377458-Reviews-Enoteca_Vinomundis-Bari_Province_of_Bari_Puglia.html;Enoteca Vinomundis;Via Andrea Gabrieli 20;70125, Bari, ;1;5;Vita notturna, Cibo e bevande, Enoteche;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d5961633-Reviews-Break42cafe-Bari_Province_of_Bari_Puglia.html;break42cafe;Via Jacini,42;10021, Bari, ;8;3.5;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d5613145-Reviews-Bar_saicaf-Bari_Province_of_Bari_Puglia.html;bar saicaf;via Amedeo Nicolai;Bari, ;2;4;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d15812681-Reviews-Summit_Club_Bari-Bari_Province_of_Bari_Puglia.html;Summit Club Bari;Via Giuseppe Re David 199;70125, Bari, ;1;4;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12258748-Reviews-Enoteca_de_Candia-Bari_Province_of_Bari_Puglia.html;Enoteca de Candia;Via Buccari 30;70125, Bari, ;3;3.5;Vita notturna, Cibo e bevande, Enoteche;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d14934601-Reviews-Riva_Beach_Club-Bari_Province_of_Bari_Puglia.html;Riva Beach Club;Torre Quetta;70126, Bari, ;0;-;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d1186368-Reviews-Colorado_Caffe-Bari_Province_of_Bari_Puglia.html;Colorado Caffe;Via Filippo Turati 22;70125, Bari, ;0;-;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4172034-Reviews-Wine_Bar_Caffetteria-Bari_Province_of_Bari_Puglia.html;Wine Bar Caffetteria;Via B.Petrone 61;Bari, ;0;-;Vita notturna, Bar e club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d7935776-Reviews-Free_Walking_Tour_Bari-Bari_Province_of_Bari_Puglia.html;Free Walking Tour Bari;Corso Antonio de Tullio 34;70122, Bari, ;234;5;Attività all'aperto, Tour, Altro;Durata consigliata: 2-3 ore;Aperto oggi: 00:00 - 23:59
https://www.tripadvisor.it/Attraction_Review-g187874-d2339910-Reviews-Velo_Service_Bike_Rental_Tours-Bari_Province_of_Bari_Puglia.html;Velo Service - Bike Rental & Tours;Via Vallisa 81;70122, Bari, ;1200;5;Attività all'aperto, Tour, Altro;Durata consigliata: 1-2 ore;Aperto oggi: 10:00 - 19:00
https://www.tripadvisor.it/Attraction_Review-g187874-d6991476-Reviews-Tour_Nel_Sud_Green_Holiday_Day_tours-Bari_Province_of_Bari_Puglia.html;Tour Nel Sud - Green Holiday - Day tours;Via Monte Grappa Carrassi 101/A;70125, Bari, ;42;4.5;Tour, Attività all'aperto, Tour in barca e sport acquatici, Altro;-;Aperto oggi: 08:00 - 18:00
https://www.tripadvisor.it/Attraction_Review-g187874-d10543454-Reviews-Lido_San_Francesco_alla_Rena-Bari_Province_of_Bari_Puglia.html;Lido San Francesco alla Rena;Via Giuseppe Verdi 59/61;70132, Bari, ;123;3.5;Parchi e natura, Attività all'aperto, Spiagge;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d6592109-Reviews-Stadio_San_Nicola-Bari_Province_of_Bari_Puglia.html;Stadio San Nicola;Strada Torrebella, 70131;Bari, ;95;3.5;Attività all'aperto, Altre Attività all'aperto;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d2660727-Reviews-Snow_Sea-Bari_Province_of_Bari_Puglia.html;Snow&Sea;-;70100, Bari, ;19;5;Tour, Tour in barca e sport acquatici, Attività all'aperto, Altro;Corsi-Crociere-Vacanze Barca a Vela in Puglia e Grecia ionica, Escursioni in barca a Bari in Puglia, Snowboard Camps, Mountain bike, promozione sport outdoor;-
https://www.tripadvisor.it/Attraction_Review-g187874-d7102642-Reviews-Pane_e_Pomodoro_Beach-Bari_Province_of_Bari_Puglia.html;Pane e Pomodoro Beach;Lungomare Armando Perotti;70126, Bari, ;195;3;Parchi e natura, Attività all'aperto, Spiagge;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12491871-Reviews-Lungomare_Imperatore_Augusto-Bari_Province_of_Bari_Puglia.html;Lungomare Imperatore Augusto;Lungomare Imperatore Augusto;70122, Bari, ;9;4.5;Parchi e natura, Attività all'aperto, Spiagge;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d3660257-Reviews-Adrenalin_Zone-Bari_Province_of_Bari_Puglia.html;Adrenalin Zone;Viale Francesco de Blasio 1;70132, Bari, ;13;4.5;Attività all'aperto, Tour, Zipline e parchi avventura con percorsi aerei;-;Aperto oggi: 00:00 - 12:00, 19:00 - 00:00
https://www.tripadvisor.it/Attraction_Review-g187874-d14065042-Reviews-TanaOnda_Surf-Bari_Province_of_Bari_Puglia.html;TanaOnda Surf;Lungomare Noviello;70128, Bari, ;5;5;Attività all'aperto, Tour in barca e sport acquatici, Tour, Altro;-;Aperto oggi: 09:00 - 21:00
https://www.tripadvisor.it/Attraction_Review-g187874-d12241885-Reviews-Velostazione_Bari_Centrale-Bari_Province_of_Bari_Puglia.html;Velostazione Bari Centrale;Corso Italia 64;70123, Bari, ;6;5;Attività all'aperto, Tour, Altro;Durata consigliata: Più di 3 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d8646826-Reviews-A_Vele_Spiegate-Bari_Province_of_Bari_Puglia.html;A Vele Spiegate;Strada Porto Nuovo;70132, Bari, ;5;4.5;Tour in barca e sport acquatici, Attività all'aperto, Tour, Altro;-;Aperto oggi: 09:00 - 18:00
https://www.tripadvisor.it/Attraction_Review-g187874-d11927310-Reviews-Waypoint_Azzurra-Bari_Province_of_Bari_Puglia.html;Waypoint Azzurra;-;70010, Bari, ;4;4;Tour in barca e sport acquatici, Attività all'aperto, Tour, Altro;Durata consigliata: Più di 3 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d6901264-Reviews-Il_Mare_Dentro-Bari_Province_of_Bari_Puglia.html;Il Mare Dentro;Via dello Speziale;Bari, ;33;3;Attività all'aperto, Altre Attività all'aperto;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d13400264-Reviews-Scuola_Surf_Big_Air-Bari_Province_of_Bari_Puglia.html;Scuola Surf Big Air;-;Bari, ;8;5;Attività all'aperto, Tour, Tour in barca e sport acquatici, Altro;Durata consigliata: 2-3 ore;Aperto oggi: 09:00 - 18:00
https://www.tripadvisor.it/Attraction_Review-g187874-d10796479-Reviews-Lido_Il_Trampolino-Bari_Province_of_Bari_Puglia.html;Lido Il Trampolino;Stradella Cipparoli, 2;70132, Bari, ;9;3;Attività all'aperto, Beach club e pool club;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d3377569-Reviews-Lido_Sun_Beach-Bari_Province_of_Bari_Puglia.html;Lido Sun Beach;Via Nicola Massaro Tenente;Bari, ;16;2;Attività all'aperto, Parchi e natura, Spiagge;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d14192725-Reviews-EHoa_Sailing_Tours-Bari_Province_of_Bari_Puglia.html;EHoa Sailing & Tours;-;70100, Bari, ;0;-;Attività all'aperto, Tour in barca e sport acquatici, Tour, Altro;Durata consigliata: Più di 3 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d14189189-Reviews-Puglia_Riscoperta-Bari_Province_of_Bari_Puglia.html;Puglia Riscoperta;-;70010, Bari, ;0;-;Attività all'aperto, Tour in barca e sport acquatici, Tour, Altro;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4976515-Reviews-Rasu_Bari-Bari_Province_of_Bari_Puglia.html;Rasu Bari;Piazza Armando Diaz 7;70121, Bari, ;0;-;Attività all'aperto, Altre Attività all'aperto;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d242630-Reviews-The_Space_Cinema_Warner_Village-Bari_Province_of_Bari_Puglia.html;The Space Cinema - Warner Village;S.S. 100 Via Noicattaro, km 2;70010, Bari, ;86;4;Giochi e divertimento, Cinema;Durata consigliata: 2-3 ore;Aperto oggi: 10:00 - 00:00
https://www.tripadvisor.it/Attraction_Review-g187874-d9811069-Reviews-Ciaky_Multisala-Bari_Province_of_Bari_Puglia.html;Ciaky Multisala;Traversa via Bitonto;70132, Bari, ;45;4;Giochi e divertimento, Cinema;-;Aperto oggi: 15:45 - 23:30
https://www.tripadvisor.it/Attraction_Review-g187874-d13162981-Reviews-Enigma_Escape_Rooms-Bari_Province_of_Bari_Puglia.html;Enigma Escape Rooms;Via Quarto 35;70125, Bari, ;10;4.5;Giochi e divertimento, Sala per giochi di fuga;Il real-life escape game a Bari, realizzato con gli standard delle migliori Escape room d'Europa ! ! ! Gioco di fuga reale. Rinchiusi in una stanza dovrete trovare indizi e risolvere tutti gli enigmi necessari per poter fuggire. Avrete solo 60Altro;Aperto oggi: 15:30 - 00:00
https://www.tripadvisor.it/Attraction_Review-g187874-d12290981-Reviews-Palaflorio-Bari_Province_of_Bari_Puglia.html;Palaflorio;Viale Archimede;70126, Bari, ;4;5;Giochi e divertimento, Complessi sportivi;Durata consigliata: 2-3 ore;-
https://www.tripadvisor.it/Attraction_Review-g187874-d10085022-Reviews-Gomma_Park_Largo_2_Giugno-Bari_Province_of_Bari_Puglia.html;Gomma Park Largo 2 Giugno;Via della Costituente 84/A;70125, Bari, ;7;4;Giochi e divertimento, Centri di gioco e divertimento;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d7106455-Reviews-Birbalandia-Bari_Province_of_Bari_Puglia.html;Birbalandia;Via Arturo Toscanini 19;70126, Bari, ;3;4.5;Giochi e divertimento, Centri di gioco e divertimento;-;Aperto oggi: 08:30 - 20:30
https://www.tripadvisor.it/Attraction_Review-g187874-d6839771-Reviews-UCI_Cinemas-Bari_Province_of_Bari_Puglia.html;UCI Cinemas;via Conte Giusso, 9;Bari, ;106;3;Giochi e divertimento, Cinema;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12896257-Reviews-Multicinema_Galleria-Bari_Province_of_Bari_Puglia.html;Multicinema Galleria;Corso Italia 15/17;70123, Bari, ;7;3;Giochi e divertimento, Cinema;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d5979193-Reviews-Palaghiaccio_bari-Bari_Province_of_Bari_Puglia.html;Palaghiaccio bari;2, Strada Rurale Rafaschieri;Bari, ;50;3;Giochi e divertimento, Complessi sportivi;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d15214742-Reviews-AllTimete_The_Escape_Room_Revolution-Bari_Province_of_Bari_Puglia.html;AllTimete The Escape Room Revolution;Via Gian Giuseppe Carulli 56/A;70121, Bari, ;1;5;Giochi e divertimento, Sala per giochi di fuga;Un Escape Room innovativa e fortemente interattiva, con enigmi opzionali che forniscono punti per scalare la Classifica. Sono inoltre presenti ruoli unici da interpretare per ogni giocatore, che gli permetteranno di fuggire dalla stanza e di svelareAltro;Aperto oggi: 09:30 - 00:00
https://www.tripadvisor.it/Attraction_Review-g187874-d4754273-Reviews-My_Spa_Centro_Benessere_e_Massaggi_Bari-Bari_Province_of_Bari_Puglia.html;My Spa Centro Benessere e Massaggi Bari;Viale Luigi Einaudi 70;70125, Bari, ;64;5;Spa e benessere;MySPA è il nuovo centro benessere della Palestra Millennium di Bari. Il Centro Benessere MySpa di Bari è il luogo perfetto dove vivere momenti di puro relax. Tra sauna, bagno turco, docce emozionali e oltre 60 tipi diversi di massaggi, ritrovare il;Aperto oggi: 10:00 - 20:00
https://www.tripadvisor.it/Attraction_Review-g187874-d6542596-Reviews-Parco_Dei_Principi_Spa-Bari_Province_of_Bari_Puglia.html;Parco Dei Principi Spa;Prolungamento Viale Europa, 6;70128, Bari, ;86;4;Spa e benessere;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d8293439-Reviews-Il_Piacere_di_Piacersi_Estetica_e_Benessere-Bari_Province_of_Bari_Puglia.html;Il Piacere di Piacersi Estetica e Benessere;Via Salvatore Matarrese 47/F;70124, Bari, ;6;5;Spa e benessere;Un Centro estetico moderno ed accogliente, dove regalarsi momenti di piacevole relax e benessere, il centro è composto da Valentina T.,Responsabile ed estetista, Marianna e Valentina, estetiste giovani, professionali ed affidabili, continuamente;Aperto oggi: 11:30 - 19:30
https://www.tripadvisor.it/Attraction_Review-g187874-d10403137-Reviews-Hope_Salone_di_Bellezza-Bari_Province_of_Bari_Puglia.html;Hope Salone di Bellezza;Viale del Concilio Vaticano II 55;70124, Bari, ;3;4.5;Spa e benessere;-;Aperto oggi: 08:00 - 19:00
https://www.tripadvisor.it/Attraction_Review-g187874-d6877448-Reviews-Aetheria-Bari_Province_of_Bari_Puglia.html;Aetheria;Via Giovanni Amendola 195/B;70126, Bari, ;6;4.5;Spa e benessere;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d4858479-Reviews-ArtMela-Bari_Province_of_Bari_Puglia.html;ArtMela;via Cairoli 37;Bari, ;3;5;Spa e benessere;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d6407578-Reviews-Studio_Estetico_Secrets_de_Beaute-Bari_Province_of_Bari_Puglia.html;Studio Estetico Secrets de Beaut‚;Via Giuseppe Pellegrini 5;70124, Bari, ;3;5;Spa e benessere;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d8368480-Reviews-Angolo_Del_Sole-Bari_Province_of_Bari_Puglia.html;Angolo Del Sole;Via Francesco Lattanzio 16/b;70126, Bari, ;20;4;Spa e benessere;Aperto ora Orario di oggi: 08:30 - 20:30 Vedi tutti gli orari ;Aperto oggi: 08:30 - 20:30
https://www.tripadvisor.it/Attraction_Review-g187874-d4740654-Reviews-Pilates_Piu-Bari_Province_of_Bari_Puglia.html;Pilates Piu;Via Abate Giacinto Gimma 112;70122, Bari, ;1;5;Spa e benessere;Aperto ora Orario di oggi: 09:00 - 21:30 Vedi tutti gli orari ;Aperto oggi: 09:00 - 21:30
https://www.tripadvisor.it/Attraction_Review-g187874-d6000868-Reviews-W_Space_Villa_Camilla-Bari_Province_of_Bari_Puglia.html;W Space Villa Camilla;Via Cardinale Agostino Ciasca 2;70124, Bari, ;80;3;Spa e benessere;Aperto ora Orario di oggi: 07:30 - 23:00 Vedi tutti gli orari ;Aperto oggi: 07:30 - 23:00
https://www.tripadvisor.it/Attraction_Review-g187874-d4506849-Reviews-Beauty_Center_Graziana-Bari_Province_of_Bari_Puglia.html;Beauty Center Graziana;Via Luca de Samuele Cagnazzi 33;70124, Bari, ;7;5;Spa e benessere;Il Beauty center GRAZIANA aperto dal 1997 grazie a voi e per voi... a servizio del benessere e relax.;Aperto oggi: 09:00 - 19:00
https://www.tripadvisor.it/Attraction_Review-g187874-d4814326-Reviews-Parco_2_Giugno-Bari_Province_of_Bari_Puglia.html;Parco 2 Giugno;Via della Resistenza - Viale Einaudi - Via della Costituente;70125, Bari, ;135;3.5;Parchi e natura;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12201160-Reviews-Museo_Orto_Botanico_Universita_di_Bari-Bari_Province_of_Bari_Puglia.html;Museo Orto Botanico Universit… di Bari;Via Orabona, 4;70125, Bari, ;1;4;Parchi e natura;Durata consigliata: Meno di 1 ora;-
https://www.tripadvisor.it/Attraction_Review-g187874-d12872262-Reviews-Porto_di_Bari-Bari_Province_of_Bari_Puglia.html;Porto di Bari;-;70123, Bari, ;13;3;Parchi e natura;-;-
https://www.tripadvisor.it/Attraction_Review-g187874-d10990351-Reviews-Parco_Don_Tonino_Bello-Bari_Province_of_Bari_Puglia.html;Parco Don Tonino Bello;-;Bari, ;1;3;Parchi e natura;Durata consigliata: 1-2 ore;-
https://www.tripadvisor.it/Attraction_Review-g667173-d12370436-Reviews-MUDIMA_Museo_Diocesano_Matronei_Altamura-Altamura_Province_of_Bari_Puglia.html;MUDIMA - Museo Diocesano Matronei Altamura;Arco Duomo 1;70022 Altamura, ;36;5;Musei, Musei specializzati, Musei d'arte;Durata consigliata: 1-2 ore;Orario di oggi: 10:00 - 13:00, 15:00 - 18:00
https://www.tripadvisor.it/Attraction_Review-g635875-d3410212-Reviews-Fondazione_Museo_Pino_Pascali-Polignano_a_Mare_Province_of_Bari_Puglia.html;Fondazione Museo Pino Pascali;Via Parco del Lauro 119;70044 Polignano a Mare, ;69;4.5;Musei, Musei specializzati, Musei d'arte;Durata consigliata: 1-2 ore;Orario di oggi: 11:00 - 13:00, 17:00 - 21:00
https://www.tripadvisor.it/Attraction_Review-g1972586-d4764281-Reviews-Galleria_Nazionale_Della_Puglia_Girolamo_E_Rosaria_Devanna-Bitonto_Province_of_B.html;Galleria Nazionale Della Puglia Girolamo E Rosaria Devanna;Palazzo Sylos Calo V. Giandonato Rogadeo 14;Bitonto, ;34;4.5;Musei, Musei d'arte;Durata consigliata: Meno di 1 ora;Orario di oggi: Chiuso
https://www.tripadvisor.it/Attraction_Review-g1080433-d10364883-Reviews-Museo_Civico_Guglielmo_Romanazzi_Carducci_Principe_di_Santo_Mauro-Putignano_Pro.html;"Museo Civico ""Guglielmo Romanazzi Carducci - Principe di Santo Mauro""";Piazza Plebiscito;70017 Putignano, ;23;4.5;Musei, Musei d'arte;-;-
