URL;NAME;ADDRESS;CITY;CATEGORY;PHONE NUMBER;RATINGS;AVG RATINGS;SPECIAL DIETS;MEALS;CERTIFICATIONS
https://www.tripadvisor.it/Restaurant_Review-g187874-d11916364-Reviews-Sushi_Lin-Bari_Province_of_Bari_Puglia.html;Sushi Lin;Viale Unità d'Italia 87;70125, Bari, ;$$ - $$$, Cinese, Giapponese, Sushi;+39 333 398 0909;273;4;Per vegetariani;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d10336772-Reviews-Miku_Sushi-Bari_Province_of_Bari_Puglia.html;Miku Sushi;Via Gaetano Postiglione 2 E/F;70126, Bari, ;$$ - $$$, Cinese, Giapponese, Sushi;+39 366 977 6059;471;4;-;Pranzo, Cena;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d3795097-Reviews-Fermento_Birreria-Bari_Province_of_Bari_Puglia.html;Fermento Birreria;Via Mauro Amoruso 59/61;70124, Bari, ;$$ - $$$, Italiana, Bar, Pub;+39 080 561 1936;241;4;-;Cena, Dopo mezzanotte, Bevande;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d2527646-Reviews-Factory_Pub-Bari_Province_of_Bari_Puglia.html;Factory Pub;Via Luigi Milella 33;70124, Bari, ;$, Bar, Pub, Birreria;+39 080 237 5446;940;4;-;Cena;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d13148352-Reviews-Venezia_40-Bari_Province_of_Bari_Puglia.html;Venezia 40;Via Venezia San Nicola 40;70122, Bari, ;$, Italiana, Mediterranea, Per vegetariani;+39 340 812 9172;64;5;Per vegetariani;Cena;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d9607226-Reviews-Tiella-Bari_Province_of_Bari_Puglia.html;Tiella;Via Salvatore Cognetti 11/13;70121, Bari, ;$$ - $$$, Italiana, Pizza, Mediterranea;+39 080 523 6960;357;4;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Bevande;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g659608-d11829040-Reviews-Pizzeria_Pitta_La_Pizza_Col_Sorriso-Giovinazzo_Province_of_Bari_Puglia.html;Pizzeria Pitta La Pizza Col Sorriso ;Via Tenente de Venuto 42/44;70054 Giovinazzo, ;$$ - $$$, Italiana, Pizza, Mediterranea;+39 080 394 3772;718;5;Per vegetariani, Opzioni vegane;Cena;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Attraction_Review-g635875-d6525724-Reviews-Pescheria_Da_Pasqualino-Polignano_a_Mare_Province_of_Bari_Puglia.html;Pescheria Da Pasqualino ;Cala Paura;70044 Polignano a Mare, ;$, Pesce;+39 328 024 9022;90;5;-;Pranzo;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g580227-d10601143-Reviews-Trulli_e_Puglia_Wine_Bar-Alberobello_Province_of_Bari_Puglia.html;Trulli e Puglia Wine Bar ;Piazza Gabriele d'Annunzio 3;70011, Alberobello, ;$$ - $$$, Bar, Birreria, Wine Bar;+39 347 553 8539;481;5;Per vegetariani, Opzioni senza glutine;Colazione, Pranzo, Cena, Brunch, Bevande;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1972538-d7599885-Reviews-Ristorante_Pizzeria_Stella_Maris-Santeramo_in_Colle_Province_of_Bari_Puglia.html;Ristorante Pizzeria Stella Maris ;Via San Vincenzo De Paoli 1;70029, Santeramo in Colle, ;$$ - $$$, Pesce, Italiana, Pizza;+39 327 069 7249;283;4.5;-;Cena, Pranzo;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1080433-d3859788-Reviews-Scinua-Putignano_Province_of_Bari_Puglia.html;Scinuà …;Via Santa Lucia 18;70017 Putignano, ;$$ - $$$, Italiana, Mediterranea, Europea;+39 080 405 8430;744;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g667173-d9553031-Reviews-Teatro_del_Gusto-Altamura_Province_of_Bari_Puglia.html;Il Teatro del Gusto ;Piazza Mercadante, 9;70022 Altamura, ;$, Italiana, Birreria, Mediterranea;+39 392 181 9267;140;5;Per vegetariani, Opzioni vegane;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g667173-d7168543-Reviews-Artemura-Altamura_Province_of_Bari_Puglia.html;Artemura ;Via Caduti di Nassirya 174;70022 Altamura, ;$$ - $$$, Italiana, Gastropub, Per vegetariani;+39 320 326 4205;248;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1028921-d4555480-Reviews-Lady_Tiffany_Ricevimenti-Ruvo_Di_Puglia_Province_of_Bari_Puglia.html;Lady Tiffany Ricevimenti ;Contrada Cicchetto, 231;70037 Ruvo Di Puglia, ;$$$$, Italiana, Mediterranea, Internazionale;+39 340 786 8518;136;5;-;Pranzo, Cena;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g635875-d7807050-Reviews-Joya_Canti_di_Stagione-Polignano_a_Mare_Province_of_Bari_Puglia.html;Joya Canti di Stagione ;Via Gelso 1;70044 Polignano a Mare, ;$, Bar, Italiana, Per vegetariani;+39 338 240 5425;383;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Dopo mezzanotte, Colazione;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1972586-d14774959-Reviews-Il_Quarto_Storto_Trattoria-Bitonto_Province_of_Bari_Puglia.html;Il Quarto Storto - Trattoria ;Via G. Rogadeo 62/64;70032, Bitonto, ;$, Italiana, Mediterranea, Gastronomia;+39 080 645 5468;103;5; ;Pranzo, Cena;-
https://www.tripadvisor.it/Restaurant_Review-g1077046-d1049671-Reviews-Osteria_Cucco-Gravina_in_Puglia_Province_of_Bari_Puglia.html;Osteria Cucco ;Piazza Pellicciari, 4;70024 Gravina in Puglia, ;$$ - $$$, Italiana, Pesce, Mediterranea;+39 080 326 8432;227;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2015 - 2017
https://www.tripadvisor.it/Restaurant_Review-g651999-d4340264-Reviews-Masseria_Papaperta-Castellana_Grotte_Province_of_Bari_Puglia.html;Masseria Papaperta ;Strada Statale 172, Km. 27,900;70013 Castellana Grotte, ;$$ - $$$, Italiana, Mediterranea, Europea;+39 333 255 4061;375;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Brunch;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1028701-d12069807-Reviews-Agriturismo_Posta_Mangieri-Corato_Province_of_Bari_Puglia.html;Agriturismo Posta Mangieri ;Strada Esterna Piede Piccolo Km 7;70033 Corato, ;$$ - $$$, Italiana, Mediterranea, Per vegetariani;+39 080 214 9988;166;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1028701-d12883494-Reviews-La_Polpetteria_Apulian_Street_Food-Corato_Province_of_Bari_Puglia.html;La Polpetteria Apulian Street Food ;Via Colummella 23;70033 Corato, ;$, Fast food, Italiana, Per vegetariani;+39 339 825 0499;135;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena;-
https://www.tripadvisor.it/Restaurant_Review-g1056127-d10700042-Reviews-L_Arco_dei_Tipici-Locorotondo_Province_of_Bari_Puglia.html;L'Arco dei Tipici ;Via Vittorio Veneto, 126;70010 Locorotondo, ;$$ - $$$, Italiana, Mediterranea, Gastronomia;+39 393 902 6815;101;5;Per vegetariani, Opzioni senza glutine;Brunch, Pranzo, Cena, Bevande;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1076903-d2701869-Reviews-Ristorante_Menelao_a_Santa_Chiara-Turi_Province_of_Bari_Puglia.html;Menelao a Santa Chiara ;Sedile, 46;70010 Turi, ;$$$$, Italiana, Pesce, Per vegetariani;+39 080 891 1897;225;5;Per vegetariani, Opzioni senza glutine;Pranzo, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1996641-d12157855-Reviews-Ianne_Ristorante_Wine_Bar-Valenzano_Province_of_Bari_Puglia.html;Ianne Ristorante Wine Bar ;Piazza Vecchia 11;70010 Valenzano, ;$$ - $$$, Per vegetariani, Opzioni senza glutine;+39 080 467 1380;124;5;-;Pranzo, Cena;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1028701-d9993317-Reviews-Procacci_Ristorante-Corato_Province_of_Bari_Puglia.html;Procacci Ristorante ;Corso Garibaldi, 160;70033 Corato, ;$$$$, Italiana, Pesce, Mediterranea;+39 080 332 7144;132;4.5;-;Pranzo, Cena;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g652003-d13219418-Reviews-Metae_Ristorante-Monopoli_Province_of_Bari_Puglia.html;Metae Ristorante ;Via dell'Erba, 63;70043, Monopoli, ;$$ - $$$, Italiana, Europea, Per vegetariani;+39 080 869 7060;249;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;-
https://www.tripadvisor.it/Restaurant_Review-g1057217-d7802533-Reviews-Fe_Ristorante-Noci_Province_of_Bari_Puglia.html;Fè Ristorante ;Via Giulio Pastore, 2;70015 Noci, ;$$$$, Italiana, Contemporanea, Opzioni vegane;+39 080 321 5963;334;5;Opzioni vegane, Per vegetariani;Pranzo, Cena;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1057217-d5312482-Reviews-Masseria_Bonelli-Noci_Province_of_Bari_Puglia.html;Masseria Bonelli ;S.P. 116 Noci Castellaneta, Km. 10,4;Noci, ;$$$$, Per vegetariani, Opzioni vegane, Opzioni senza glutine;+39 335 623 9598;188;4.5;-;Pranzo, Cena, Brunch;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1077046-d10221679-Reviews-Gasoline-Gravina_in_Puglia_Province_of_Bari_Puglia.html;Gasoline ;Piazza Bruno Buozzi 27-28;70024 Gravina in Puglia, ;$, Italiana, Mediterranea, Per vegetariani;+39 340 973 9104;127;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Brunch;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g635875-d4411002-Reviews-Mint_Cucina_Fresca-Polignano_a_Mare_Province_of_Bari_Puglia.html;Mint Cucina Fresca ;Via San Benedetto, 32;70044 Polignano a Mare, ;$$ - $$$, Salutistica, Per vegetariani, Opzioni vegane;+39 080 424 1373;1163;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g652003-d8352463-Reviews-Magnapulia-Monopoli_Province_of_Bari_Puglia.html;Magnapulia ;Via Giuseppe Garibaldi 37;70043, Monopoli, ;$, Italiana, Mediterranea, Gastronomia;+39 329 792 3056;171;4.5;Per vegetariani, Opzioni vegane;-;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g2153864-d2152306-Reviews-La_Grigliata-Acquaviva_delle_Fonti_Province_of_Bari_Puglia.html;La Grigliata ;Via Ciro Menotti 57;70021 Acquaviva delle Fonti, ;$, Italiana, Barbecue, Opzioni senza glutine;+39 080 757677;795;4.5;Opzioni senza glutine;Pranzo, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1080433-d12226830-Reviews-Ristorante_Angelo_Sabatelli-Putignano_Province_of_Bari_Puglia.html;Ristorante Angelo Sabatelli ;Via Santa Chiara 1;70017 Putignano, ;$$$$, Italiana, Pesce, Mediterranea;+39 080 405 2733;127;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1028921-d4749470-Reviews-Mezza_Pagnotta_cucina_etnobotanica-Ruvo_Di_Puglia_Province_of_Bari_Puglia.html;Mezza Pagnotta- cucina etnobotanica ;Via Rosario 11;70037 Ruvo Di Puglia, ;$$ - $$$, Italiana, Mediterranea, Per vegetariani;+39 347 999 6475;378;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Brunch, Cena;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1080433-d4455780-Reviews-Dal_Mollusco-Putignano_Province_of_Bari_Puglia.html;Dal Mollusco ;Via Conversano 78;70017 Putignano, ;$$ - $$$, Italiana, Pesce, Mediterranea;+39 080 491 3216;712;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1056127-d11644254-Reviews-Controra-Locorotondo_Province_of_Bari_Puglia.html;Controra ;Via Nardelli 67;70010 Locorotondo, ;$$ - $$$, Italiana, Mediterranea, Per vegetariani;+39 339 687 4169;180;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Brunch;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1077046-d13091874-Reviews-Osteria_Radici-Gravina_in_Puglia_Province_of_Bari_Puglia.html;osteria radici ;Via Fontana la Stella 39;70024 Gravina in Puglia, ;$$ - $$$, Italiana, Per vegetariani, Opzioni vegane;+39 080 902 4603;240;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;-
https://www.tripadvisor.it/Restaurant_Review-g667173-d7113250-Reviews-Agriturismo_Mura-Altamura_Province_of_Bari_Puglia.html;Agriturismo Murà;S.P. 79 Cassano - Altamura, km 10.700;70022 Altamura, ;$$ - $$$, Italiana, Per vegetariani, Opzioni senza glutine;+39 080 995 8769;226;4.5;Per vegetariani, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g651999-d8545831-Reviews-Cesarino_36-Castellana_Grotte_Province_of_Bari_Puglia.html;Cesarino 36 ;Via Conversano, 64;70013 Castellana Grotte, ;$$ - $$$, Italiana, Mediterranea, Pesce;+39 080 237 3691;332;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g580227-d8678461-Reviews-Evo_Ristorante-Alberobello_Province_of_Bari_Puglia.html;Evo Ristorante ;Via Papa Giovanni XXIII 1;70011, Alberobello, ;$$ - $$$, Italiana, Pesce, Mediterranea;+39 320 848 1230;546;4.5;Per vegetariani, Opzioni vegane;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g580227-d1526258-Reviews-La_Cantina-Alberobello_Province_of_Bari_Puglia.html;La Cantina ;Vico Francesco Lippolis 8;Alberobello, ;$$ - $$$, Italiana, Mediterranea, Per vegetariani;+39 080 432 3473;2038;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1972586-d10725168-Reviews-Mangianastro-Bitonto_Province_of_Bari_Puglia.html;Mangianastro ;Via Nicola Logroscino 12;70032, Bitonto, ;$$ - $$$, Italiana, Pesce, Mediterranea;+39 080 968 0951;168;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1077046-d2265979-Reviews-Ristorante_Tracce-Gravina_in_Puglia_Province_of_Bari_Puglia.html;Ristorante Tracce ;Via Borgo;70024 Gravina in Puglia, ;$$$$, Pesce, Italiana, Mediterranea;+39 080 326 9786;341;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g651999-d1536882-Reviews-Osteria_del_Caroseno-Castellana_Grotte_Province_of_Bari_Puglia.html;Osteria del Caroseno ;Via Santomagno 18;70013 Castellana Grotte, ;$$ - $$$, Italiana, Mediterranea, Per vegetariani;+39 368 748 8468;1154;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Brunch, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1204632-d3858748-Reviews-Pietraluna-Cassano_delle_Murge_Province_of_Bari_Puglia.html;Pietraluna ;Via per Mercadante;70020 Cassano delle Murge, ;$$$$, Italiana, Mediterranea, Gastronomia;+39 080 346 6058;242;4.5;Italiana, Mediterranea, Gastronomia;Pranzo, Cena;Certificato di EccellenzaVincitore 2015 - 2017
https://www.tripadvisor.it/Restaurant_Review-g652003-d10506876-Reviews-La_Tana_del_Luppolo-Monopoli_Province_of_Bari_Puglia.html;La Tana del Luppolo ;Via Cadorna, 10;70043, Monopoli, ;$, Italiana, Birreria, Bar;+39 393 909 3136;176;4.5;Per vegetariani, Opzioni vegane;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g1057217-d3468523-Reviews-Al_Boschetto-Noci_Province_of_Bari_Puglia.html;Al Boschetto ;Via Zona A, 30;70015 Noci, ;$$ - $$$, Italiana, Pizza, Mediterranea;+39 080 497 7979;502;4.5;Per vegetariani;Pranzo, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g635875-d2257483-Reviews-Osteria_PIGA-Polignano_a_Mare_Province_of_Bari_Puglia.html;Osteria PIGA ;via don Lorenzo milani 21;70044 Polignano a Mare, ;$$ - $$$, Italiana, Mediterranea, Per vegetariani;+39 080 424 8751;635;4.5;Per vegetariani, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1056127-d12079131-Reviews-Leonardo_ArteCibo_Restaurant-Locorotondo_Province_of_Bari_Puglia.html;Leonardo ArteCibo Restaurant ;S.C. 54 Contrada Semeraro 107;70010 Locorotondo, ;$$$$, Italiana, Mediterranea, Per vegetariani;+39 080 431 6298;75;5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2018
https://www.tripadvisor.it/Restaurant_Review-g652003-d12516705-Reviews-Il_Brigante_Trattoria-Monopoli_Province_of_Bari_Puglia.html;Il Brigante Trattoria ;Via Cavaliere 17;70043, Monopoli, ;$$$$, Italiana, Pesce, Mediterranea;+39 333 542 2888;614;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;-
https://www.tripadvisor.it/Restaurant_Review-g2620316-d2616624-Reviews-Taverna_del_Borghese-Palo_del_Colle_Province_of_Bari_Puglia.html;Taverna del Borghese ;P.zza Armando Diaz, 28;70027 Palo del Colle, ;$$ - $$$, Barbecue, Per vegetariani, Opzioni vegane;+39 080 248 3221;287;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1056127-d9730080-Reviews-Pietranuda-Locorotondo_Province_of_Bari_Puglia.html;Pietranuda ;Via Martina Franca 25;70010 Locorotondo, ;$$ - $$$, Steakhouse;+39 328 795 6568;209;4.5;-;Pranzo, Cena, Brunch;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g2222147-d6528933-Reviews-Centoundici_Emporiogastronomico-Capurso_Province_of_Bari_Puglia.html;Centoundici Emporiogastronomico ;Via Madonna delle Grazie, 111;70010 Capurso, ;$$ - $$$, Italiana;+39 080 455 3289;175;4.5;-;Cena;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1077046-d3454008-Reviews-Osteria_Sant_Agostino-Gravina_in_Puglia_Province_of_Bari_Puglia.html;Osteria Sant'Agostino ;Corso Vittorio Emanuele 12;70024 Gravina in Puglia, ;$$ - $$$, Italiana, Mediterranea, Opzioni vegane;+39 339 185 4418;681;4.5;Opzioni vegane, Per vegetariani;-;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1054621-d6541828-Reviews-Il_Barbarossa-Gioia_del_Colle_Province_of_Bari_Puglia.html;Il Barbarossa ;Corso Cavour 24;70023 Gioia del Colle, ;$, Pesce, Italiana, Mediterranea;+39 333 725 9037;255;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g1057217-d8133276-Reviews-Masseria_Mansueto-Noci_Province_of_Bari_Puglia.html;Masseria Mansueto ;Strada Noci Mottola;70015 Noci, ;$$ - $$$, Italiana, Per vegetariani, Opzioni vegane;+39 339 880 1808;171;4.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Pranzo, Cena, Brunch;Certificato di EccellenzaVincitore 2017 - 2018
https://www.tripadvisor.it/Restaurant_Review-g580227-d6950148-Reviews-Trattoria_Terra_Madre-Alberobello_Province_of_Bari_Puglia.html;Trattoria Terra Madre ;Piazza Sacramento 17;70011, Alberobello, ;$$ - $$$, Italiana, Mediterranea;+39 080 432 4326;1076;4.5;-;Pranzo, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d2195245-Reviews-Pizzeria_da_Donato-Bari_Province_of_Bari_Puglia.html;Pizzeria Da Donato;Via Lattanzio Francesco, 59;70126, Bari,;$$ - $$$, Italiana, Pizza, Mediterranea;+39 080 554 2903;1093;4;Per vegetariani, Opzioni vegane, Opzioni senza glutine;Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2016, 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d6557072-Reviews-Bilabi-Bari_Province_of_Bari_Puglia.html;Bilabi;Via Adolfo Omodeo 12;70125, Bari,;$$ - $$$, Bar, Mediterranea, Pub;+39 080 897 6081;420;4;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2017
https://www.tripadvisor.it/Restaurant_Review-g187874-d4763299-Reviews-Gadi-Bari_Province_of_Bari_Puglia.html;Gadì;Via Nicolo' Piccinni 14;70122, Bari,;Pasticcerie e gelaterie, Italiana;-;64;4.5;-;Pranzo, Brunch;Certificato di EccellenzaVincitore 2016
https://www.tripadvisor.it/Restaurant_Review-g187874-d11705746-Reviews-Osteria_Antichi_Sapori-Bari_Province_of_Bari_Puglia.html;Osteria Antichi Sapori;Via Re Manfredi 16;70122, Bari,;$$ - $$$, Italiana, Pesce, Mediterranea;+39 366 144 3881;139;3.5;Per vegetariani;Pranzo, Cena, Bevande;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d2063993-Reviews-L_Osteria_Dei_Quattro_Gatti-Bari_Province_of_Bari_Puglia.html;L'Osteria Dei Quattro Gatti;Via Cardinale Agostino Ciasca, 17;70124, Bari,;$$ - $$$, Italiana, Pizza, Pesce;+39 080 504 3446;1257;3.5;Per vegetariani, Opzioni vegane, Opzioni senza glutine;-;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d2470708-Reviews-Baraonda-Bari_Province_of_Bari_Puglia.html;Baraonda;Via Gaetano Devitofrancesco 29;70124, Bari,;$, Pizza, Per vegetariani, Opzioni senza glutine;+39 329 437 2563;96;4;Per vegetariani, Opzioni senza glutine;-;Certificato di EccellenzaVincitore 2015, 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d7251073-Reviews-Storie_Del_Vecchio_Sud-Bari_Province_of_Bari_Puglia.html;Storie Del Vecchio Sud;Via Buccari 120;70124, Bari,;-;+39 347 636 8837;58;4;-;-;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d2301889-Reviews-Ristorante_Perbacco-Bari_Province_of_Bari_Puglia.html;Ristorante Perbacco;Via Francesco Saverio Abbrescia 99;70121, Bari,;$$ - $$$, Italiana, Pesce, Mediterranea;+39 080 558 8563;219;4.5;-;Pranzo, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d2612945-Reviews-Max_Caffe-Bari_Province_of_Bari_Puglia.html;Max Caffè;Via Paolo Lembo 12;70124, Bari,;$, Italiana, Per vegetariani;+39 080 542 1155;70;4.5;Per vegetariani;Colazione, Pranzo, Brunch, Cena;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d3535097-Reviews-Le_Grand_Tabou_Caffe_Bistrot-Bari_Province_of_Bari_Puglia.html;Le Grand Tabou - Caffè Bistrot;Via De' Rossi 187;70122, Bari,;$$ - $$$, Italiana, Mediterranea;+39 080 520 7098;90;4;-;Colazione, Cena, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015 - 2016
https://www.tripadvisor.it/Restaurant_Review-g187874-d2478212-Reviews-La_farmacia_dei_Sani_e_Bari-Bari_Province_of_Bari_Puglia.html;La farmacia dei Sani e Bari;Via Roberto da Bari 104;70122, Bari,;$$ - $$$, Italiana, Pub, Per vegetariani;+39 080 528 2944;213;4;Per vegetariani;Pranzo, Dopo mezzanotte;Certificato di EccellenzaVincitore 2015, 2017
https://www.tripadvisor.it/Restaurant_Review-g187874-d5254799-Reviews-Dolcetto_Bari-Bari_Province_of_Bari_Puglia.html;Dolcetto Bari;Via De' Rossi 148;70122, Bari,;Pasticcerie e gelaterie;+39 080 975 6749;28;4;-;-;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d4803178-Reviews-Mozart_Caffe-Bari_Province_of_Bari_Puglia.html;Mozart Caffe;Via Melo 139;70122, Bari,;$$ - $$$, Pasticcerie e gelaterie, Italiana, Caffè;+39 080 524 5015;469;4.5;Colazione, Brunch;-;Certificato di EccellenzaVincitore 2015 - 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d4055963-Reviews-RIstorante_Bistrot_OneEleven_1_11-Bari_Province_of_Bari_Puglia.html;RIstorante Bistrot OneEleven 1.11;Corso Vittorio Emanuele II 111;70122, Bari,;$$ - $$$, Italiana, Pizza, Pesce;+39 080 237 0669;271;3.5;Per vegetariani;Pranzo, Cena, Dopo mezzanotte;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d3540824-Reviews-New_Dickens_Inn-Bari_Province_of_Bari_Puglia.html;New Dickens Inn;Via Demetrio Marin 37;70125, Bari,;$$ - $$$, Pub;+39 338 965 0131;85;3;-;Cena, Dopo mezzanotte;-
https://www.tripadvisor.it/Restaurant_Review-g187874-d7759331-Reviews-Dall_Oste_Del_Convivium-Bari_Province_of_Bari_Puglia.html;Dall'Oste Del Convivium;Corso Vittorio Emanuele II 126;70122, Bari,;$$ - $$$, Italiana, Pesce, Mediterranea;+39 080 969 7007;94;4;Per vegetariani;Cena;Certificato di EccellenzaVincitore 2016 - 2018
https://www.tripadvisor.it/Restaurant_Review-g187874-d5029467-Reviews-SushiTao-Bari_Province_of_Bari_Puglia.html;SushiTao;Via Giulio Petroni 69/C;70124, Bari,;$$ - $$$, Giapponese;+39 080 208 2088;823;3.5;-;Pranzo, Cena, Dopo mezzanotte;-
